stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1827,1827,COMMERCE ST @ DOWNING DR,,41.2728,-73.780842,,,,,,0
1829,1829,UNDERHILL AVE @ ROUTE 118,UNDERHILL AVE & SAW MILL RIVER RD,41.268944,-73.782566,,,,,,0
1830,1830,ROUTE 118 @ OLD COUNTRY WAY,SAW MILL RIVER RD & OLD COUNTRY WAY,41.260078,-73.784852,,,,,,0
1831,1831,ROUTE 118 @ REVERE DR,SAW MILL RIVER RD & REVERE DR,41.253844,-73.788416,,,,,,0
1832,1832,ROUTE 118 @ TURKEY MT PARK,SAW MILL RIVER RD & LOCKE LA,41.246474,-73.78887,,,,,,0
1834,1834,ROUTE 118 @ BIRDSALL DR,,41.233283,-73.78255,,,,,,0
1837,1837,S MOGER AVE @ KIRBY PLZ,,41.207602,-73.728976,,,,,,0
1838,1838,GREEN ST @ E MAIN ST,,41.204345,-73.727629,,,,,,0
1839,1839,E MAIN ST @ GREGORY AVE,,41.201575,-73.725956,,,,,,0
1840,1840,E MAIN ST @ SMITH AVE,,41.199541,-73.7253,,,,,,0
1841,1841,E MAIN ST @ MOORE AVE,,41.198312,-73.724907,,,,,,0
1842,1842,E MAIN ST @ SAINT MARKS PL,,41.194559,-73.725412,,,,,,0
1843,1843,BEDFORD RD @ NORTH CASTLE TOWNHALL,,41.1249,-73.7132,,,,,,0
1844,1844,KING ST @ MBIA,,41.091414,-73.722236,,,,,,0
1848,1848,CROTON AVE @ S HIGHLAND AVE,,41.163018,-73.861381,,,,,,0
1849,1849,CROTON AVE @ LINDEN AVE,,41.166202,-73.855391,,,,,,0
1850,1850,CROTON AVE @ PLEASANTVILLE RD,,41.166871,-73.849752,,,,,,0
1851,1851,PLEASANTVILLE RD @ DELTON LA,,41.148228,-73.828616,,,,,,0
1852,1852,PLEASANTVILLE RD @ S STATE RD,,41.145264,-73.825353,,,,,,0
1853,1853,PLEASANTVILLE RD @ INGHAM RD,,41.145215,-73.819288,,,,,,0
1854,1854,PLEASANTVILLE RD @ BUCKHOUT RD,,41.14144,-73.813494,,,,,,0
1855,1855,PLEASANTVILLE RD @ BRIARCLIFF HS,PLEASANTVILLE RD & WOODLEDGE,41.136927,-73.811919,,,,,,0
1856,1856,PLEASANTVILLE RD @ WESKORA AVE,,41.133293,-73.798914,,,,,,0
1857,1857,BEDFORD RD @ WHEELER AVE,,41.133693,-73.791485,,,,,,0
1862,1862,BEDFORD RD @ MANVILLE LN,BEDFORD RD & MANVILLE RD,41.145283,-73.77775,,,,,,0
1863,1863,BEDFORD RD @ PIERCE DR,,41.148746,-73.776028,,,,,,0
1864,1864,BEDFORD RD @ OAK HILL CIR,,41.149988,-73.775086,,,,,,0
1865,1865,S GREELEY AVE @ WASHINGTON AVE,,41.155151,-73.773698,,,,,,0
1866,1866,S GREELEY AVE @ WOODBURN AVE,,41.15731,-73.77301,,,,,,0
1867,1867,KING ST @ N GREELEY AVE,,41.159087,-73.772113,,,,,,0
1868,1868,KING ST @ POILLON RD,,41.159837,-73.76574,,,,,,0
1869,1869,BEDFORD RD @ BREVOORT RD,,41.160872,-73.763605,,,,,,0
1870,1870,BEDFORD RD @ ORCHARD RIDGE RD,,41.164778,-73.760659,,,,,,0
1871,1871,BEDFORD RD @ OLD HOUSE LA,,41.167533,-73.758462,,,,,,0
1872,1872,BEDFORD RD @ WHIPPOORWILL RD,,41.171633,-73.752117,,,,,,0
1873,1873,BEDFORD RD @ ROARING BROOK RD,,41.176262,-73.75123,,,,,,0
1874,1874,BEDFORD RD @ KITTLE RD,,41.181856,-73.74528,,,,,,0
1875,1875,BEDFORD RD @ OLD BEDFORD RD,,41.184358,-73.737963,,,,,,0
1876,1876,E MAIN ST @ LEXINGTON AVE,,41.189496,-73.731496,,,,,,0
1877,1877,CARPENTER AVE @ BARKER ST,,41.211909,-73.725346,,,,,,0
1878,1878,CARPENTER AVE @ GARDEN APARTMENTS,,41.21331,-73.724464,,,,,,0
1879,1879,200 CARPENTER AVE,,41.213867,-73.724124,,,,,,0
1880,1880,CARPENTER AVE @ BARKER ST,,41.211837,-73.725516,,,,,,0
1881,1881,BARKER AVE @ CARPENTER AVE,,41.212356,-73.722086,,,,,,0
1882,1882,BARKER AVE @ CARPENTER AVE,,41.212449,-73.72216,,,,,,0
1883,1883,N BEDFORD RD @ KNOWLTON AVE,,41.215163,-73.719843,,,,,,0
1884,1884,BEDFORD HILLS RAILROAD STATION,,41.236616,-73.700279,,,,,,0
1885,1885,BABBITT RD @ BUXTON RD,,41.2367,-73.694416,,,,,,0
1886,1886,BABBITT RD @ ROME AVE,,41.239519,-73.687792,,,,,,0
1887,1887,KATONAH RAILROAD STATION,,41.258966,-73.684216,,,,,,0
1888,1888,BABBITT RD @ MILAN AVE,,41.240258,-73.686246,,,,,,0
1889,1889,BABBITT RD @ BUXTON RD,,41.236816,-73.6944,,,,,,0
1890,1890,BEDFORD HILLS RAILROAD STATION,,41.23672,-73.699986,,,,,,0
1891,1891,N BEDFORD RD @ PRESTON WAY,,41.21514,-73.720084,,,,,,0
1892,1892,BEDFORD RD @ BREVOORT RD,,41.160761,-73.763772,,,,,,0
1893,1893,KING ST @ POILLON RD,,41.159902,-73.765547,,,,,,0
1894,1894,KING ST @ S GREELEY AVE,,41.15925,-73.772345,,,,,,0
1895,1895,S GREELEY AVE @ WOODBURN AVE,,41.15705,-73.773244,,,,,,0
1896,1896,S GREELEY AVE @ WASHINGTON AVE,,41.155486,-73.773748,,,,,,0
1897,1897,BEDFORD RD @ OAK HILL CIR,,41.149875,-73.775256,,,,,,0
1898,1898,BEDFORD RD @ PIERCE DR,,41.148473,-73.776514,,,,,,0
1899,1899,BEDFORD RD @ CAMPUS DR,,41.144492,-73.778193,,,,,,0
1900,1900,BEDFORD RD @ MANVILLE RD,,41.142446,-73.778737,,,,,,0
1904,1904,PLEASANTVILLE RD @ MOUNTAIN RD,,41.133421,-73.798979,,,,,,0
1905,1905,PLEASANTVILLE RD @ WOODLEDGE,,41.13695,-73.811798,,,,,,0
1906,1906,PLEASANTVILLE RD @ BUCKHOUT RD,,41.141609,-73.813432,,,,,,0
1907,1907,PLEASANTVILLE RD @ INGHAM RD,,41.145321,-73.819463,,,,,,0
1908,1908,PLEASANTVILLE RD @ S STATE RD,,41.145235,-73.826006,,,,,,0
1909,1909,PLEASANTVILLE RD @ DELTON LA,,41.148407,-73.828552,,,,,,0
1910,1910,CROTON AVE @ TODD PL,,41.165585,-73.857623,,,,,,0
1941,1941,5TH AVE @ 85TH ST,5TH AVE & E 85TH ST,40.780586,-73.961179,,,,,,0
1942,1942,5TH AVE @ 59TH ST,,40.764347,-73.973484,,,,,,0
1943,1943,5TH AVE @ 51ST ST,,40.759274,-73.977178,,,,,,0
1944,1944,5TH AVE @ 43RD ST,,40.753982,-73.9806,,,,,,0
1945,1945,5TH AVE @ 35TH ST,,40.749491,-73.983925,,,,,,0
1946,1946,5TH AVE @ 26TH ST,5TH AVE & W 25TH ST,40.743338,-73.988381,,,,,,0
1947,1947,23RD ST @ 5TH AVE,,40.74128,-73.989067,,,,,,0
1962,1962,MADISON AVE @ 26TH ST,,40.743225,-73.986151,,,,,,0
1963,1963,MADISON AVE @ 32ND ST,,40.746208,-73.983825,,,,,,0
1964,1964,MADISON AVE @ 39TH ST,,40.751124,-73.980153,,,,,,0
1965,1965,MADISON AVE @ 47TH ST,,40.756242,-73.976634,,,,,,0
1966,1966,MADISON AVE @ 54TH ST,,40.760056,-73.97373,,,,,,0
1967,1967,MADISON AVE @ 63RD ST,,40.765755,-73.969543,,,,,,0
1968,1968,MADISON AVE @ 84TH ST,,40.779305,-73.959709,,,,,,0
1973,1973,WELCHER AVE @ WOOD ST,,41.270753,-73.933388,,,,,,0
1974,1974,ROUTE 9 @ ROUTE 9A,,41.231177,-73.912342,,,,,,0
1975,1975,ROUTE 9 @ ROUTE 9A,,41.230707,-73.910448,,,,,,0
1976,1976,WELCHER AV @ ROUTE 9,,41.27066,-73.933093,,,,,,0
1979,1979,CROMPOND RD @ STONEY ST,,41.291198,-73.831452,,,,,,0
1980,1980,CROTON HARMON RAILROAD STATION,,41.190353,-73.882696,,,,,,0
1981,1981,MAIN ST @ STATE ST,,41.159627,-73.865218,,,,,,0
1982,1982,SAW MILL RIVER RD @ EXECUTIVE BLVD,,41.069116,-73.816066,,,,,,0
1987,1987,ROUTE 9A @ ROUTE 117,,41.124203,-73.810269,,,,,,0
1989,1989,ROUTE 9A @ CHAPPAQUA RD,,41.161233,-73.836768,,,,,,0
1990,1990,CROTON AVE @ BELLE AVE,,41.168321,-73.838569,,,,,,0
1991,1991,CROTON AVE @ CAMPWOODS RD,,41.167401,-73.844873,,,,,,0
1992,1992,CROTON AVE @ SHERMAN AVE,,41.167,-73.849868,,,,,,0
1994,1994,STATE ST @ WILLIAM ST,,41.155714,-73.865231,,,,,,0
1995,1995,LAFAYETTE ST @ SPRING ST,,41.151255,-73.864452,,,,,,0
1997,1997,SPRING ST @ BROAD AVE,,41.157071,-73.863921,,,,,,0
1999,1999,N HIGHLAND AVE @ CROTON AVE,,41.163157,-73.861567,,,,,,0
2000,2000,N HIGHLAND AVE @ VAN CORTLANDT AVE,N HIGHLAND AVE & VAN CORLANDT AVE,41.168433,-73.863166,,,,,,0
2001,2001,N HIGHLAND AVE @ CEDAR LA,,41.169815,-73.863978,,,,,,0
2002,2002,N HIGHLAND AVE @ YATES AVE,,41.173576,-73.866393,,,,,,0
2003,2003,N HIGHLAND AVE @ WESTVIEW AVE,,41.174363,-73.866814,,,,,,0
2004,2004,N HIGHLAND AVE @ PIPING ROCK DR,,41.178778,-73.868883,,,,,,0
2005,2005,ALBANY POST RD OPP ST AUGUSTINE,ALBANY POST RD & QUAKER BRIDGE RD,41.183074,-73.86973,,,,,,0
2007,2007,S RIVERSIDE AVE @ CROTON POINT AVE,,41.19449,-73.880411,,,,,,0
2008,2008,BENEDICT BLVD @ S RIVERSIDE AVE,,41.195299,-73.881197,,,,,,0
2009,2009,BENEDICT BLVD @ CLEVELAND DR,,41.197369,-73.878471,,,,,,0
2010,2010,CLEVELAND DR @ ELMORE AVE,,41.199499,-73.879345,,,,,,0
2011,2011,CLEVELAND DR @ PARK AVE,,41.201117,-73.879997,,,,,,0
2013,2013,CLEVELAND DR @ OLD POST RD,,41.205715,-73.878363,,,,,,0
2014,2014,OLD POST RD @ MAPLE ST,,41.208415,-73.88254,,,,,,0
2019,2019,N RIVERSIDE AVE @ FARRINGTON RD,,41.20761,-73.893556,,,,,,0
2020,2020,N RIVERSIDE AVE @ PROSPECT PL,,41.209344,-73.89503,,,,,,0
2021,2021,N RIVERSIDE AVE @ WOLF RD,,41.210827,-73.896317,,,,,,0
2022,2022,N RIVERSIDE AVE @ OLD POST RD,,41.214223,-73.899006,,,,,,0
2023,2023,N RIVERSIDE AVE @ WARREN RD,,41.222319,-73.910661,,,,,,0
2024,2024,ALBANY POST RD @ BALTIC PL,,41.2279,-73.9091,,,,,,0
2025,2025,ALBANY POST RD @ FURNACE DOCK RD,,41.230385,-73.908585,,,,,,0
2027,2027,ALBANY POST RD @ SPRINGVALE RD,,41.235983,-73.916988,,,,,,0
2028,2028,ALBANY POST RD @ MEMORIAL DR,,41.239643,-73.921234,,,,,,0
2030,2030,FDR VA HOSPITAL BUILDING 15,UNNAMED ST,41.237541,-73.927612,,,,,,0
2031,2031,FDR VA HOSPITAL BUILDING 25,,41.239025,-73.932311,,,,,,0
2032,2032,FDR VA HOSPITAL BUILDING 16,UNNAMED ST,41.240533,-73.928316,,,,,,0
2033,2033,ALBANY POST RD @ ROUND TREE LA,,41.248417,-73.928887,,,,,,0
2034,2034,KINGS FERRY RD @ ALBANY POST RD,,41.252008,-73.933289,,,,,,0
2035,2035,KINGS FERRY RD @ MONTROSE POINT RD,,41.249505,-73.936701,,,,,,0
2036,2036,KINGS FERRY RD @ COACHLIGHT SQUARE,,41.249694,-73.946961,,,,,,0
2037,2037,KINGS FERRY RD @ POST HAMOCK HOUSE,,41.24885,-73.952528,,,,,,0
2038,2038,6TH ST @ WESTCHESTER AVE,,41.250964,-73.956842,,,,,,0
2039,2039,WESTCHESTER AVE @ 14TH ST,,41.255167,-73.95169,,,,,,0
2040,2040,WESTCHESTER AVE @ 1ST ST,,41.261287,-73.943149,,,,,,0
2041,2041,TATE AVE @ WESTCHESTER AVE,,41.262202,-73.938167,,,,,,0
2042,2042,ALBANY POST RD @ WELCHER AVE,,41.269376,-73.935234,,,,,,0
2043,2043,WASHINGTON ST @ WELCHER AVE,,41.271445,-73.929482,,,,,,0
2044,2044,851 WASHINGTON AV,,41.275054,-73.928727,,,,,,0
2045,2045,WASHINGTON ST @ LOOMIS AVE,,41.277406,-73.927272,,,,,,0
2046,2046,WASHINGTON ST @ FRANKLIN ST,,41.280301,-73.926275,,,,,,0
2047,2047,WASHINGTON ST @ HUDSON AVE,,41.285784,-73.925112,,,,,,0
2048,2048,WASHINGTON ST @ SOUTH ST,,41.288812,-73.924595,,,,,,0
2049,2049,SOUTH ST @ DEPEW ST,SOUTH ST & SMITH ST,41.289374,-73.922277,,,,,,0
2051,2051,MAIN ST @ S JAMES ST,MAIN ST & N BROAD ST,41.291766,-73.916864,,,,,,0
2053,2053,MAIN ST @ GRANT AVE,,41.293796,-73.906657,,,,,,0
2054,2054,MAIN ST @ HAMILTON AVE,,41.293802,-73.907103,,,,,,0
2056,2056,MAIN ST @ N JAMES ST,,41.291933,-73.917075,,,,,,0
2058,2058,SOUTH ST @ UNION AVE,,41.289721,-73.921656,,,,,,0
2059,2059,WASHINGTON ST @ SOUTH ST,,41.288671,-73.924792,,,,,,0
2060,2060,WASHINGTON ST @ HUDSON AVE,,41.285272,-73.92545,,,,,,0
2061,2061,WASHINGTON ST @ BAY ST,,41.281837,-73.926145,,,,,,0
2062,2062,WASHINGTON ST @ FRANKLIN ST,,41.28006,-73.926545,,,,,,0
2063,2063,WASHINGTON ST @ MAPLEWOOD AVE,,41.277455,-73.927473,,,,,,0
2065,2065,WASHINGTON ST @ WELCHER AVE,,41.271931,-73.929821,,,,,,0
2066,2066,ALBANY POST RD @ WELCHER AVE,,41.269192,-73.935573,,,,,,0
2067,2067,TATE AVE @ WESTCHESTER AVE,,41.262314,-73.938224,,,,,,0
2068,2068,WESTCHESTER AVE @ 1ST ST,,41.261179,-73.943449,,,,,,0
2069,2069,WESTCHESTER AVE @ 14TH ST,,41.255233,-73.951786,,,,,,0
2070,2070,KINGS FERRY RD @ WESTCHESTER AVE,,41.250793,-73.956799,,,,,,0
2071,2071,KINGS FERRY RD @ TRAILER PARK,,41.248725,-73.952322,,,,,,0
2072,2072,KINGS FERRY RD @ TATE AVE,,41.249653,-73.946663,,,,,,0
2074,2074,KINGS FERRY RD @ HENNING DR,,41.249788,-73.935934,,,,,,0
2075,2075,KINGS FERRY RD @ ALBANY POST RD,,41.252126,-73.93299,,,,,,0
2076,2076,ALBANY POST RD @ ROUND TREE LA,,41.248147,-73.928845,,,,,,0
2077,2077,ALBANY POST RD @ DUTCH ST,,41.24525,-73.926483,,,,,,0
2079,2079,ALBANY POST RD @ CRUGER STATION RD,ALBANY POST RD & CRUGERS STATION RD,41.239392,-73.92106,,,,,,0
2080,2080,ALBANY POST RD @ SPRINGVALE RD,,41.235575,-73.916636,,,,,,0
2081,2081,ALBANY POST RD @ MAIDEN LA,,41.232692,-73.913453,,,,,,0
2082,2082,ALBANY POST RD @ FURNACE DOCK RD,,41.230121,-73.908723,,,,,,0
2083,2083,ALBANY POST RD @ BALTIC PL,,41.22805,-73.909166,,,,,,0
2084,2084,N RIVERSIDE AVE @ WARREN RD,,41.222487,-73.910957,,,,,,0
2085,2085,N RIVERSIDE AV @ SKYVIEW HAVEN,N RIVERSIDE AVE,41.215479,-73.90636,,,,,,0
2086,2086,N RIVERSIDE AVE @ WOLF RD,,41.2107,-73.8965,,,,,,0
2087,2087,N RIVERSIDE AVE @ HIGH ST,,41.207777,-73.893854,,,,,,0
2092,2092,OLD POST RD @ MAPLE ST,,41.208517,-73.882672,,,,,,0
2093,2093,CLEVELAND DR @ RADNOR AVE,,41.20588,-73.878583,,,,,,0
2095,2095,CLEVELAND DR @ OLCOTT AVE,,41.201113,-73.8801,,,,,,0
2096,2096,CLEVELAND DR @ BENEDICT BLVD,,41.197573,-73.878721,,,,,,0
2097,2097,BENEDICT BLVD @ S RIVERSIDE AVE,,41.195209,-73.881612,,,,,,0
2099,2099,ALBANY POST RD @ ST AUGUSTINE,ALBANY POST RD & MYSTIC DR,41.182677,-73.869718,,,,,,0
2100,2100,N HIGHLAND AVE @ PIPING ROCK DR,,41.179084,-73.869111,,,,,,0
2102,2102,N HIGHLAND AVE @ MONTGOMERY ST,,41.167523,-73.862929,,,,,,0
2104,2104,CROTON AVE @ CLINTON AVE,,41.165324,-73.857722,,,,,,0
2105,2105,CROTON AVE @ RAMAPO RD,,41.167318,-73.844679,,,,,,0
2106,2106,CROTON AVE @ BELLE AVE,,41.168152,-73.839064,,,,,,0
2107,2107,ROUTE 9A @ CHAPPAQUA RD,,41.160921,-73.836884,,,,,,0
2108,2108,PLEASANTVILLE RD @ N STATE RD,,41.151697,-73.831688,,,,,,0
2111,2111,ROUTE 9A @ ROUTE 117,,41.124101,-73.810558,,,,,,0
2117,2117,175 CLEARBROOK RD,,41.07312,-73.814128,,,,,,0
2118,2118,KNOLLWOOD RD @ OLD TARRYTOWN RD,,41.049966,-73.80197,,,,,,0
2119,2119,KNOLLWOOD RD @ NY SCHOOL FOR DEAF,KNOLLWOOD RD & 555 KNOWLWOOD RD,41.052493,-73.79991,,,,,,0
2120,2120,KNOLLWOOD RD @ S MANOR DR,,41.053883,-73.798558,,,,,,0
2124,2124,SUNSHINE COTTAGE RD @ NY MED COLL,SUNSHINE COTTAGE RD & OLD FARM LA,41.085632,-73.810706,,,,,,0
2125,2125,HAMMOND HOUSE RD @ DANA RD,,41.082463,-73.813427,,,,,,0
2126,2126,DANA RD @ SAW MILL RIVER RD,,41.081384,-73.817827,,,,,,0
2127,2127,SAW MILL RIVER RD @ SKYLINE DR,,41.094147,-73.81362,,,,,,0
2128,2128,SAW MILL RIVER RD @ BELMONT RD,,41.099886,-73.807757,,,,,,0
2129,2129,SAW MILL RIVER RD @ PYTHIAN AVE,,41.104316,-73.807822,,,,,,0
2131,2131,N STATE RD @ ROUTE 9A,,41.152104,-73.829617,,,,,,0
2132,2132,N STATE RD @ NORTH HILL APARTMENTS,,41.156779,-73.825901,,,,,,0
2133,2133,N STATE RD @ CHAPPAQUA RD,,41.162269,-73.824423,,,,,,0
2134,2134,N STATE RD @ RYDER AVE,,41.166687,-73.820874,,,,,,0
2135,2135,N STATE RD @ ROUTE 100,N STATE RD & SAW MILL RIVER RD,41.175623,-73.812223,,,,,,0
2136,2136,SAW MILL RIVER RD @ STATION RD,,41.188229,-73.803151,,,,,,0
2137,2137,SAW MILL RIVER RD @ SHINGLEHOUSE,,41.191692,-73.798532,,,,,,0
2138,2138,SAW MILL RIVER RD @ LEDGEWOOD COMM,SAW MILL RIVER RD & SAND ST,41.197646,-73.792694,,,,,,0
2139,2139,SAW MILL RIVER RD @ GLENWOOD RD,,41.203233,-73.789156,,,,,,0
2140,2140,SAW MILL RIVER RD @ TRAVELERS REST,SAW MILL RIVER RD & DELL AVE,41.209872,-73.784019,,,,,,0
2144,2144,CROMPOND RD @ HAMBLYN RD,,41.278074,-73.785242,,,,,,0
2145,2145,CROMPOND RD @ METHODIST CHURCH,,41.28304,-73.794501,,,,,,0
2146,2146,CROMPOND RD @ SPRINGHURST ST,,41.294934,-73.802106,,,,,,0
2147,2147,CROMPOND RD @ OLD CROMPOND RD,,41.294163,-73.808917,,,,,,0
2148,2148,CROMPOND RD @ STRANG BLVD,,41.293004,-73.819392,,,,,,0
2149,2149,CROMPOND RD @ PINE GROVE CT,,41.291385,-73.83186,,,,,,0
2150,2150,3975 CROMPOND RD,,41.290702,-73.848395,,,,,,0
2151,2151,LEXINGTON AVE @ CROMPOND RD,,41.293495,-73.85475,,,,,,0
2152,2152,LEXINGTON AVE @ MORRIS LA,,41.30031,-73.856051,,,,,,0
2153,2153,LEXINGTON AVE @ AMAZON RD,,41.304738,-73.856972,,,,,,0
2154,2154,LEXINGTON AVE @ E MAIN ST,,41.317278,-73.858991,,,,,,0
2155,2155,E MAIN ST @ LOCUST AVE,,41.300945,-73.883113,,,,,,0
2156,2156,MAIN ST @ LOCUST AVE,E MAIN ST & LOCUST AVE,41.301192,-73.882448,,,,,,0
2157,2157,MAIN ST @ WESTBROOK DR,E MAIN ST & WESTBROOK DR,41.306474,-73.876936,,,,,,0
2159,2159,LEXINGTON AVE @ LAKELAND AVE,,41.307733,-73.858567,,,,,,0
2160,2160,LEXINGTON AVE @ TOWNSEND RD,,41.30494,-73.857141,,,,,,0
2161,2161,LEXINGTON AVE @ MORRIS LA,,41.300469,-73.856226,,,,,,0
2162,2162,LEXINGTON AVE @ CROMPOND RD,,41.293252,-73.854858,,,,,,0
2163,2163,CROMPOND RD @ CROMPOND DINER,,41.291015,-73.849827,,,,,,0
2164,2164,CROMPOND RD @ STRANG BLVD,,41.292957,-73.818714,,,,,,0
2165,2165,CROMPOND RD @ OLD YORKTOWN RD,,41.29415,-73.807733,,,,,,0
2166,2166,CROMPOND RD @ GRANITE SPRINGS RD,,41.294733,-73.802616,,,,,,0
2167,2167,CROMPOND RD @ YORKTOWN POLICE DEPT,,41.28209,-73.79425,,,,,,0
2168,2168,CROMPOND RD @ GILBERT ST,,41.278157,-73.785663,,,,,,0
2173,2173,ROUTE 100 @ TRAVELERS REST,SAW MILL RIVER RD & DELL AVE,41.209908,-73.784117,,,,,,0
2174,2174,ROUTE 100 @ GLEN WOOD DR,SAW MILL RIVER RD & GLENWOOD DR,41.202962,-73.789466,,,,,,0
2175,2175,ROUTE 100 @ PAMELA PL,SAW MILL RIVER RD & PAMELA PL,41.198726,-73.792136,,,,,,0
2176,2176,ROUTE 100 @ MILLWOOD RD,,41.192045,-73.798243,,,,,,0
2177,2177,ROUTE 100 @ ROUTE 133,SAW MILL RIVER RD & PHEASANT RUN RD,41.187659,-73.8042,,,,,,0
2178,2178,N STATE RD @ RYDER RD,,41.175765,-73.812684,,,,,,0
2179,2179,N STATE RD @ RYDER PARK,,41.166673,-73.821145,,,,,,0
2180,2180,N STATE RD @ CHAPPAQUA RD,,41.162232,-73.824724,,,,,,0
2181,2181,N STATE RD @ NORTH HILL APARTMENTS,,41.156803,-73.826033,,,,,,0
2182,2182,N STATE RD @ ROUTE 9A,,41.151946,-73.829894,,,,,,0
2183,2183,SAW MILL RIVER RD @ BEVERLEY RD,,41.103639,-73.808256,,,,,,0
2184,2184,SAW MILL RIVER RD @ BELMONT RD,,41.100029,-73.807947,,,,,,0
2185,2185,SAW MILL RIVER RD @ SKYLINE DR,,41.094349,-73.813358,,,,,,0
2186,2186,SAW MILL RIVER RD @ SAW MILL PKWY,SAW MILL RIVER RD & SAW MILL RIVER PARKWAY,41.093369,-73.817052,,,,,,0
2187,2187,DANA RD @ SAW MILL RIVER RD,,41.081283,-73.817783,,,,,,0
2188,2188,DANA RD @ HAMMOND HOUSE RD,,41.082138,-73.814063,,,,,,0
2191,2191,KNOLLWOOD RD @ S MANOR DR,,41.053959,-73.79862,,,,,,0
2192,2192,KNOLLWOOD RD @ NY SCHOOL FOR DEAF,KNOLLWOOD RD & OLD TARRYTOWN RD,41.052532,-73.800004,,,,,,0
2193,2193,KNOLLWOOD RD @ OLD TARRYTOWN RD,,41.050012,-73.802084,,,,,,0
2194,2194,S BROADWAY @ TARRYHILL RD,,41.05362,-73.860785,,,,,,0
2195,2195,S BROADWAY @ TARRYHILL RD,,41.053861,-73.860963,,,,,,0
2207,2207,WOLFS LA @ W BOULEVARD,,40.905651,-73.811824,,,,,,0
2208,2208,5TH AVE @ PELHAMWOOD AV PELHAM RR,5TH AVE & PELHAMWOOD RD,40.910354,-73.810008,,,,,,0
2209,2209,WOLFS LA @ 1ST ST PELHAM RR,,40.91009,-73.81047,,,,,,0
2210,2210,WOLFS LA @ W BOULEVARD,,40.905603,-73.812061,,,,,,0
2211,2211,W SANDFORD BLVD @ S 8TH AVE,,40.898731,-73.836091,,,,,,0
2226,2226,BOSTON RD @ BIVONIA ST,,40.88415,-73.833515,,,,,,0
2227,2227,DYRE AVE @ BOSTON RD,,40.884858,-73.831291,,,,,,0
2228,2228,DYRE AVE @ LIGHT ST,,40.88798,-73.831228,,,,,,0
2229,2229,LIGHT ST @ DYRE AVE,,40.887832,-73.831303,,,,,,0
2230,2230,S 5TH AVE @ W KINGSBRIDGE AVE,,40.892415,-73.830831,,,,,,0
2231,2231,S 5TH AVE @ W 8TH ST,,40.895487,-73.831847,,,,,,0
2232,2232,S 5TH AVE @ W 7TH ST,,40.897226,-73.832515,,,,,,0
2233,2233,S 5TH AVE @ W SANDFORD BLVD,,40.899515,-73.833389,,,,,,0
2234,2234,S 5TH AVE @ W 5TH ST,,40.901719,-73.834219,,,,,,0
2235,2235,S 5TH AVE @ W 4TH ST,,40.903992,-73.835097,,,,,,0
2236,2236,GRAMATAN AVE @ WALLACE AVE,,40.919978,-73.837462,,,,,,0
2237,2237,GRAMATAN AVE @ WILLIAM ST,,40.92186,-73.837139,,,,,,0
2238,2238,GRAMATAN AVE @ E GRAND ST,,40.924883,-73.836091,,,,,,0
2240,2240,GRAMATAN AVE @ BIRCH ST,,40.927828,-73.834784,,,,,,0
2241,2241,GRAMATAN AVE @ E DEVONIA AVE,,40.929594,-73.834017,,,,,,0
2242,2242,GRAMATAN AVE @ CLINTON ST,,40.93129,-73.833255,,,,,,0
2243,2243,PALMER AVE @ FENIMORE RD,,40.948789,-73.738891,,,,,,0
2244,2244,GRAMATAN AVE @ TOWER PL,,40.930825,-73.833643,,,,,,0
2245,2245,GRAMATAN AVE @ W DEVONIA AVE,,40.929515,-73.834229,,,,,,0
2246,2246,GRAMATAN AVE @ BIRCH ST,,40.927765,-73.835003,,,,,,0
2248,2248,GRAMATAN AVE @ W GRAND ST,,40.924779,-73.836336,,,,,,0
2249,2249,GRAMATAN AVE @ FLEETWOOD AVE,,40.92278,-73.837146,,,,,,0
2251,2251,GRAMATAN AVE @ OVERLOOK ST,,40.91989,-73.837659,,,,,,0
2252,2252,GRAMATAN AVE @ CHESTER ST,,40.917981,-73.837651,,,,,,0
2253,2253,STEVENS AVE @ GRAMATAN AVE,,40.912128,-73.837425,,,,,,0
2254,2254,S 5TH AVE @ W 4TH ST,,40.904138,-73.835314,,,,,,0
2255,2255,S 5TH AVE @ W 5TH ST,,40.901868,-73.834447,,,,,,0
2256,2256,S 5TH AVE @ W SANDFORD BLVD,,40.899354,-73.833493,,,,,,0
2257,2257,S 5TH AVE @ W 7TH ST,,40.896796,-73.832513,,,,,,0
2258,2258,S 5TH AVE @ W 8TH ST,,40.895045,-73.831839,,,,,,0
2259,2259,S 5TH AVE @ W KINGSBRIDGE AVE,,40.892797,-73.831098,,,,,,0
2261,2261,DYRE AVE @ LIGHT ST,,40.887859,-73.831367,,,,,,0
2262,2262,DYRE AVE @ BOSTON RD,,40.884735,-73.83141,,,,,,0
2263,2263,BOSTON RD @ BIVONIA ST,,40.884272,-73.833537,,,,,,0
2264,2264,BIVONIA ST @ REED MILL RD,,40.882035,-73.832329,,,,,,0
2265,2265,BIVONIA ST @ BOSTON RD,,40.88399,-73.833479,,,,,,0
2266,2266,E 3RD ST @ LANGDON AVE,,40.908856,-73.82591,,,,,,0
2268,2268,E 3RD ST @ S COLUMBUS AVE,,40.909961,-73.821722,,,,,,0
